MovieID,Title,YearOfRelease,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Writer1,Writer2,Production Company,Country,Language,Duration
1179,The Education of Little Tree,1997,Drama,,,James Cromwell, Tantoo Cardinal, Joseph Ashton,Richard Friedenberg,,Forrest Carter, Earl Hamner Jr.,Allied Films,Canada,English,116
1180,A Beautiful Mind,2001,Biography, Drama,,Russell Crowe, Ed Harris, Jennifer Connelly,Ron Howard,,Akiva Goldsman, Sylvia Nasar,Universal Pictures,USA,English,135
1202,National Lampoon's Vacation,1983,Adventure, Comedy,,Chevy Chase, Beverly D'Angelo, Imogene Coca,Harold Ramis,,John Hughes, John Hughes,National Lampoon,USA,English,98
1214,Bawarchi,1972,Comedy, Musical, Drama,Rajesh Khanna, Jaya Bachchan, Usha Kiran,Hrishikesh Mukherjee,,Tapan Sinha, Hrishikesh Mukherjee,Rupam Chitra,India,Hindi,130
1218,Frenzy,1972,Thriller,,,Jon Finch, Barry Foster, Barbara Leigh-Hunt,Alfred Hitchcock,,Arthur La Bern, Anthony Shaffer,Alfred J. Hitchcock Productions,UK,English,116
1233,Repli-Kate,2002,Comedy, Sci-Fi,,Ali Landry Monteverde, James Roday Rodriguez, Desmond Askew,Frank Longo,,Stuart Gibbs, Stuart Gibbs,Helkon Media,"Germany, USA",English,96
1234,Crooklyn,1994,Comedy, Drama,,Alfre Woodard, Delroy Lindo, David Patrick Kelly,Spike Lee,,Joie Lee, Joie Lee,Universal Pictures,USA,"English, Italian, Spanish",115
1236,Ali G Indahouse,2002,Comedy,,,Sacha Baron Cohen, Emilio Rivera, Gina La Piana,Mark Mylod,,Sacha Baron Cohen, Dan Mazer,FilmFour,"France, UK, Germany","English, French, Spanish",85
1292,Ararat,2002,Drama, War,,Simon Abkarian, Charles Aznavour, Christopher Plummer,Atom Egoyan,,Atom Egoyan,,Alliance Atlantis Communications,"Canada, France","English, Armenian, French, German, Turkish",115
1296,No Ordinary Love,1994,Comedy, Romance,,Fred Blanco, Randy Brown, Angel Ceja,Doug Witkins,,Doug Witkins,,Leo Productions,USA,English,104
1301,Chasing Sleep,2000,Drama, Horror, Mystery,Jeff Daniels, Molly Price, Ben Shenkman,Michael Walker,,Michael Walker,,Forensic Films,"Canada, USA, France",English,104
1303,Horse Crazy,2001,Family,,,Michael Glauser, Brittany Armstrong, Jonathan Cronin,Eric Hendershot,,Eric Hendershot,,Pure Entertainment,USA,English,84
1304,Moon Child,2003,Action, Drama, Sci-Fi,Hyde, Gackt, Leehom Wang,Takahisa Zeze,,Gackt, Takahisa Zeze,Culture Publishers (CP),Japan,"Cantonese, Japanese, Mandarin, English",120
1319,Nomads,1986,Horror, Mystery, Thriller,Lesley-Anne Down, Pierce Brosnan, Anna Maria Monticelli,John McTiernan,,John McTiernan,,Cinema VII,USA,"English, French",91
1323,Afterglow,1997,Comedy, Drama, Romance,Nick Nolte, Julie Christie, Lara Flynn Boyle,Alan Rudolph,,Alan Rudolph,,Elysian Dreams,USA,"English, French",119
1329,He Got Game,1998,Drama, Sport,,Denzel Washington, Ray Allen, Milla Jovovich,Spike Lee,,Spike Lee,,Touchstone Pictures,USA,English,136
1333,Mother's Day,1980,Comedy, Horror, Thriller,Nancy Hendrickson, Deborah Luce, Tiana Pierce,Charles Kaufman,,Charles Kaufman, Warren Leight,Duty Productions,USA,English,91
1343,Strange Planet,1999,Comedy, Romance,,Claudia Karvan, Naomi Watts, Alice Garner,Emma-Kate Croghan,,Stavros Kazantzidis, Stavros Kazantzidis,Australian Film Finance Corporation (AFFC),Australia,English,96
1345,Tierra,1996,Drama, Romance,,Carmelo Gómez, Emma Suárez, Karra Elejalde,Julio Medem,,Julio Medem,,Canal+ España,Spain,Spanish,125
1346,The Gnome-Mobile,1967,Adventure, Family, Fantasy,Walter Brennan, Matthew Garber, Karen Dotrice,Robert Stevenson,,Ellis Kadison, Upton Sinclair,Walt Disney Productions,USA,English,84
1348,The Last Stop,2000,Thriller,,,Adam Beach, Jürgen Prochnow, Rose McGowan,Mark Malone,,Bart Sumner,,New City Productions,Canada,English,94
1359,Funny Lady,1975,Biography, Comedy, Drama,Barbra Streisand, James Caan, Omar Sharif,Herbert Ross,,Jay Presson Allen, Arnold Schulman,Columbia Pictures,USA,English,136
1363,Leprechaun,1993,Comedy, Fantasy, Horror,Warwick Davis, Jennifer Aniston, Ken Olandt,Mark Jones,,Mark Jones,,Trimark Pictures,USA,English,92
1371,Death Machine,1994,Action, Horror, Sci-Fi,Brad Dourif, Ely Pouget, William Hootkins,Stephen Norrington,,Stephen Norrington,,Entertainment Film Distributors,"UK, Japan",English,99
1373,The Program,1993,Action, Drama, Romance,James Caan, Halle Berry, Omar Epps,David S. Ward,,David S. Ward, Aaron Latham,Touchstone Pictures,USA,"English, German",112
1375,Food of Love,2002,Drama, Music, Romance,Juliet Stevenson, Kevin Bishop, Allan Corduner,Ventura Pons,,David Leavitt, Ventura Pons,42nd Street Productions S.L.,"Spain, Germany",English,112
1385,Greaser's Palace,1972,Comedy, Western,,Albert Henderson, Michael Sullivan, Luana Anders,Robert Downey Sr.,,Robert Downey Sr.,,Greaser's Palace Ltd.,USA,English,91
1414,Manhood,2003,Comedy, Drama,,Nestor Carbonell, John Ritter, Janeane Garofalo,Bobby Roth,,Bobby Roth,,Jeffrey White Productions,USA,English,82
1421,My Dinner with Andre,1981,Biography, Comedy, Drama,Andre Gregory, Wallace Shawn, Jean Lenauer,Louis Malle,,Wallace Shawn, Andre Gregory,Saga Productions Inc.,USA,"English, French",110
1424,Beautiful Joe,2000,Comedy, Drama,,Sharon Stone, Billy Connolly, Gil Bellows,Stephen Metcalfe,,Stephen Metcalfe,,Stratosphere Entertainment,"USA, UK",English,98
1426,Go Fish,1994,Comedy, Drama, Romance,V.S. Brodie, Guinevere Turner, T. Wendy McMillan,Rose Troche,,Guinevere Turner, Rose Troche,Can I Watch,USA,English,83
1459,Dark Asylum,2001,Thriller, Horror,,Paulina Porizkova, Judd Nelson, Larry Drake,Gregory Gieras,,Gregory Gieras, D.B. Smith,Insane Pictures,USA,English,83
1463,Britannia Hospital,1982,Comedy, Sci-Fi,,Leonard Rossiter, Brian Pettifer, John Moffatt,Lindsay Anderson,,David Sherwin,,British Lion Film Corporation,UK,English,116
1464,Pistol Opera,2001,Crime, Action, Drama,Makiko Esumi, Sayoko Yamaguchi, Hanae Kan,Seijun Suzuki,,Kazunori Itô, Takeo Kimura,DENTSU Music And Entertainment,Japan,Japanese,112
1475,Brain Dead,1990,Horror, Mystery, Sci-Fi,Bill Pullman, Bill Paxton, Bud Cort,Adam Simon,,Charles Beaumont, Adam Simon,Concorde Pictures,USA,English,85
1477,Aradhana,1969,Drama, Musical, Romance,Rajesh Khanna, Sharmila Tagore, Sujit Kumar,Shakti Samanta,,Sachin Bhowmick, Ramesh Pant,United Producers,India,Hindi,169
1484,Fiend Without a Face,1958,Horror, Sci-Fi,,Marshall Thompson, Kynaston Reeves, Kim Parker,Arthur Crabtree,,Herbert J. Leder, Amelia Reynolds Long,Producers Associates,UK,English,77
1485,Leaving Metropolis,2002,Comedy, Drama, Romance,Troy Ruptash, Vince Corazza, Lynda Boyd,Brad Fraser,,Brad Fraser, Brad Fraser,Film Tonic,Canada,English,89
1487,Infernal Affairs III,2003,Action, Crime, Drama,Tony Chiu-Wai Leung, Andy Lau, Leon Lai,Andrew Lau, Alan Mak,Alan Mak, Felix Chong,Media Asia Films,"Hong Kong, China","Cantonese, Mandarin",118
1501,Forbidden Zone,1980,Comedy, Fantasy, Musical,Gene Cunningham, Marie-Pascale Elfman, Virginia Rose,Richard Elfman,,Richard Elfman, Richard Elfman,Hercules Films Ltd.,USA,"English, French, German",74
1503,The Boxer,1997,Drama, Romance, Sport,Daniel Day-Lewis, Daragh Donnelly, Frank Coughlan,Jim Sheridan,,Jim Sheridan, Terry George,Universal Pictures,"USA, Ireland",English,113
1505,Hamlet,1964,Drama,,,Richard Burton, Hume Cronyn, Alfred Drake,Bill Colleran, John Gielgud,William Shakespeare,,Theatrofilm,USA,English,191
1518,Casper,1995,Comedy, Family, Fantasy,Chauncey Leopardi, Spencer Vrooman, Malachi Pearson,Brad Silberling,,Joseph Oriolo, Sherri Stoner,Universal Pictures,USA,English,100
1522,Teorema,1968,Drama, Mystery,,Silvana Mangano, Terence Stamp, Massimo Girotti,Pier Paolo Pasolini,,Pier Paolo Pasolini,,Aetos Produzioni Cinematografiche,Italy,"Italian, English",98
1525,Monkeybone,2001,Animation, Comedy, Fantasy,Brendan Fraser, Bridget Fonda, John Turturro,Henry Selick,,Kaja Blackley, Sam Hamm,Twentieth Century Fox,USA,English,93
1533,Darr,1993,Action, Drama, Romance,Juhi Chawla, Sunny Deol, Shah Rukh Khan,Yash Chopra,,Honey Irani, Honey Irani,Yash Raj Films,India,Hindi,178
1537,Yes Nurse! No Nurse!,2002,Comedy, Musical,,Loes Luca, Tjitske Reidinga, Waldemar Torenstra,Pieter Kramer,,Harry Bannink, Frank Houtappels,Bos Bros. Film & TV Productions,Netherlands,Dutch,100
1557,Dolls,2002,Drama, Romance,,Miho Kanno, Hidetoshi Nishijima, Tatsuya Mihashi,Takeshi Kitano,,Takeshi Kitano,,Bandai Visual Company,Japan,Japanese,114
1558,Rocky V,1990,Drama, Sport,,Sylvester Stallone, Talia Shire, Burt Young,John G. Avildsen,,Sylvester Stallone,,United Artists,USA,"English, Italian",104
1576,Phir Milenge,2004,Drama,,,Salman Khan, Abhishek Bachchan, Shilpa Shetty Kundra,Revathi,,Atul Sabharwal,,Percept Picture Company,India,Hindi,142
1587,Harakiri,1962,Action, Drama, Mystery,Tatsuya Nakadai, Akira Ishihama, Shima Iwashita,Masaki Kobayashi,,Yasuhiko Takiguchi, Shinobu Hashimoto,Shochiku,Japan,Japanese,133
1602,Dungeons & Dragons,2000,Action, Adventure, Fantasy,Jeremy Irons, Bruce Payne, Justin Whalin,Courtney Solomon,,Topper Lilien, Carroll Cartwright,New Line Cinema,"USA, Czech Republic, Canada",English,107
1632,Mean Creek,2004,Crime, Drama,,Rory Culkin, Ryan Kelley, Scott Mechlowicz,Jacob Estes,,Jacob Estes,,Whitewater Films,USA,English,90
1649,Shalimar,1978,Action, Adventure, Crime,Dharmendra, Zeenat Aman, Rex Harrison,Krishna Shah,,Kader Khan, Momin Khan,Judson Productions,"India, USA","Hindi, English",137
1655,Talk Radio,1988,Drama,,,Eric Bogosian, Ellen Greene, Leslie Hope,Oliver Stone,,Stephen Singular, Eric Bogosian,Cineplex Odeon Films,"USA, Canada",English,110
1681,The Tesseract,2003,Action, Crime, Drama,Jonathan Rhys Meyers, Saskia Reeves, Alexander Rendell,Oxide Chun Pang,,Oxide Chun Pang, Patrick Neate,Artist Film,"Japan, Thailand, UK","English, Thai",96
1684,What Alice Found,2003,Crime, Drama,,Judith Ivey, Bill Raymond, Emily Grace,A. Dean Bell,,A. Dean Bell,,Factory Films,USA,English,96
1701,Out-of-Sync,1995,Crime, Drama,,LL Cool J, Gene Anthony Ray, Mark Venturini,Debbie Allen,,Robert E. Dorn,,Black Entertainment Television (BET),USA,English,105
1706,Strings,2004,Animation, Adventure, Drama,James McAvoy, Catherine McCormack, Julian Glover,Anders Rønnow Klarlund,,Naja Marie Aidt, Anders Rønnow Klarlund,BOB Film Sweden AB,"Denmark, Sweden, Norway, UK","English, Danish, Norwegian, Swedish",92
1711,13 Moons,2002,Comedy,,,Jennifer Beals, Elizabeth Bracco, Steve Buscemi,Alexandre Rockwell,,Brandon Cole, Alexandre Rockwell,13 Moons Productions LLC,USA,English,93
1714,Jodi No. 1,2001,Comedy, Romance,,Sanjay Dutt, Govinda, Twinkle Khanna,David Dhawan,,Rumi Jaffery, Imtiaz Patel,Time Magnetics,India,Hindi,140
1723,Spiders,2000,Horror, Sci-Fi, Thriller,Lana Parrilla, Josh Green, Oliver Macready,Gary Jones,,Boaz Davidson, Stephen David Brooks,Cobwebster Corporation,"Israel, USA",English,94
1734,Young Black Stallion,2003,Adventure, Family, Drama,Richard Romanus, Biana Tamimi, Patrick Elyas,Simon Wincer,,Walter Farley, Steven Farley,Moonlighting Films,USA,English,50
1761,Lamhe,1991,Drama, Musical, Romance,Anil Kapoor, Sridevi, Anupam Kher,Yash Chopra,,Honey Irani, Honey Irani,Yash Raj Films,India,Hindi,187
1763,Diary of Lust,2000,Drama, Romance,,Susan Featherly, Mia Zottoli, Caroline Key Johnson,Madison Monroe,,Earl Kenton,,Twilight Movies,USA,English,84
1771,A Dirty Shame,2004,Comedy,,,Tracey Ullman, Johnny Knoxville, Selma Blair,John Waters,,John Waters,,Fine Line Features,USA,English,89
1792,Psycho,1998,Horror, Mystery, Thriller,Vince Vaughn, Anne Heche, Julianne Moore,Gus Van Sant,,Robert Bloch, Joseph Stefano,Universal Pictures,USA,English,105
1802,The Hollywood Knights,1980,Comedy,,,Julius Averitt, Steve Ballard, Phil Berle,Floyd Mutrux,,Floyd Mutrux, Richard Lederer,Casablanca Filmworks,USA,English,91
1807,Sonny,2002,Crime, Drama,,James Franco, Brenda Blethyn, Mena Suvari,Nicolas Cage,,John Carlen,,Gold Circle Films,USA,English,110
1809,Millennium Mambo,2001,Drama, Romance,,Qi Shu, Jack Kao, Chun-hao Tuan,Hsiao-Hsien Hou,,T'ien-wen Chu,,3H Productions,"Taiwan, France","English, Japanese, Mandarin",119
1814,Dance with Me,1998,Drama, Music, Romance,Vanessa Williams, Chayanne, Kris Kristofferson,Randa Haines,,Daryl Matthews,,Mandalay Entertainment,USA,English,126
1816,Northfork,2003,Drama, Fantasy,,James Woods, Nick Nolte, Douglas Sebern,Michael Polish,,Mark Polish, Michael Polish,Paramount Classics,USA,English,103
1819,Species II,1998,Action, Horror, Sci-Fi,Michael Madsen, Natasha Henstridge, Marg Helgenberger,Peter Medak,,Dennis Feldman, Chris Brancato,Metro-Goldwyn-Mayer (MGM),USA,English,93
1822,Good Luck,1996,Comedy, Drama,,Gregory Hines, Vincent D'Onofrio, James Earl Jones,Richard LaBrie,,Bob Comfort,,East-West Film Partners,USA,English,92
1827,A Dog of Flanders,1999,Family, Drama,,Jack Warden, Jeremy James Kissner, Jesse James,Kevin Brodie,,Ouida, Kevin Brodie,Stonelock Pictures,USA,English,100
1854,Crazy/Beautiful,2001,Drama, Romance,,Kirsten Dunst, Jay Hernandez, Bruce Davison,John Stockwell,,Phil Hay, Matt Manfredi,Touchstone Pictures,USA,English,99
1861,Evolution,2001,Comedy, Sci-Fi,,David Duchovny, Julianne Moore, Orlando Jones,Ivan Reitman,,Don Jakoby, David Diamond,Columbia Pictures,USA,English,101
1863,Harper Valley P.T.A.,1978,Comedy,,,Barbara Eden, Ronny Cox, Nanette Fabray,Richard C. Bennett, Ralph Senensky,George Edwards, Barry Schneider,April Fools Productions,USA,English,93
1883,Dinosaurus!,1960,Adventure, Comedy, Fantasy,Ward Ramsey, Paul Lukather, Kristina Hanson,Irvin S. Yeaworth Jr.,,Jack H. Harris, Dan E. Weisburd,Fairview Productions,USA,English,83
1920,Hollywood Boulevard,1976,Comedy, Thriller,,Mary Woronov, Paul Bartel, George Wagner,Allan Arkush, Joe Dante,Danny Opatoshu,,New World Pictures,USA,English,83
1925,Urban Cowboy,1980,Drama, Romance, Western,John Travolta, Debra Winger, Scott Glenn,James Bridges,,Aaron Latham, James Bridges,Paramount Pictures,USA,"English, Spanish",132
1926,The Event,2003,Drama,,,Joanna Adler, Chris Barry, Walter Borden,Thom Fitzgerald,,Thom Fitzgerald, Steven Hillyer,Arkanjel Productions,"Canada, USA",English,110
1933,Sour Grapes,1998,Comedy,,,Jack Burns, Viola Harris, Scott Erik,Larry David,,Larry David,,Castle Rock Entertainment,USA,English,91
1943,Premonition,2004,Horror,,,Hiroshi Mikami, Noriko Sakai, Maki Horikita,Norio Tsuruta,,Noboru Takagi, Norio Tsuruta,Entertainment Farm (EF),Japan,Japanese,95
1948,Beau Travail,1999,Drama, War,,Denis Lavant, Michel Subor, Grégoire Colin,Claire Denis,,Claire Denis, Jean-Pol Fargeau,La Sept-Arte,France,"French, Italian, Russian",92
1950,The Seventh Curse,1986,Thriller,,,Yun-Fat Chow, Siu-Ho Chin, Maggie Cheung,Ngai Choi Lam,,Jing Wong, Kai-Chi Yuen,Golden Harvest Company,Hong Kong,"Mandarin, Cantonese, English",78
1963,Beautiful Creatures,2000,Comedy, Thriller, Crime,Susan Lynch, Iain Glen, Jake D'Arcy,Bill Eagles,,Simon Donald,,Arts Council of England,UK,"English, German",86
1965,Slam,1998,Drama,,,Saul Williams, Sonja Sohn, Bonz Malone,Marc Levin,,Marc Levin, Richard Stratton,Off Line Entertainment Group,USA,English,100
1986,Armaan,2003,Drama, Family, Romance,Amitabh Bachchan, Anil Kapoor, Preity Zinta,Honey Irani,,Javed Akhtar, Javed Akhtar,Aarti Enterprises,India,Hindi,158
1995,Tick Tock,2000,Crime, Drama, Thriller,Megan Ward, Kristin Minter, Linden Ashby,Kevin Tenney,,Kevin Tenney,,Daly-Harris Productions,USA,English,95
1999,Coming Out,1989,Drama, Romance,,Matthias Freihof, Dagmar Manzel, Dirk Kummer,Heiner Carow,,Erika Richter, Wolfram Witt,Deutsche Film (DEFA),East Germany,German,113
2007,Kiss the Sky,1998,Drama, Romance,,William Petersen, Gary Cole, Sheryl Lee,Roger Young,,Eric Lerner,,Metro-Goldwyn-Mayer (MGM),USA,"English, Filipino",107
2021,Robin Hood,1922,Adventure, Family, Romance,Wallace Beery, Sam De Grasse, Enid Bennett,Allan Dwan,,Douglas Fairbanks,,Douglas Fairbanks Pictures,USA,English,143
2028,Poison,1991,Drama, Horror, Romance,Edith Meeks, Millie White, Buck Smith,Todd Haynes,,Jean Genet, Todd Haynes,Bronze Eye Productions,USA,English,85
2055,Andaz Apna Apna,1994,Comedy, Romance,,Aamir Khan, Salman Khan, Raveena Tandon,Rajkumar Santoshi,,Rajkumar Santoshi, Rajkumar Santoshi,Vinay Pictures,India,Hindi,160
2065,I Love Budapest,2001,Drama, Romance,,Gabriella Hámori, Martina Kovács, Sándor Csányi,Ágnes Incze,,Ágnes Incze,,Duna Televízió,Hungary,Hungarian,85
2082,Postmortem,1998,Thriller,,,Charlie Sheen, Michael Halsey, Ivana Milicevic,Albert Pyun,,John Lowry Lamb, Robert McDonnell,Filmwerks,USA,English,105
2087,Pete's Meteor,1998,Crime, Drama,,Brenda Fricker, Alfred Molina, Mike Myers,Joe O'Byrne,,Joe O'Byrne,,Capella International,"Ireland, USA, Germany",English,104
2099,Gas,2005,Drama,,,Lorenzo Balducci, Francesco Venditti, Moran Atias,Luciano Melchionna,,Alexandra La Capria, Luciano Melchionna,Blu Cinematografica,"Italy, UK","Italian, English",112
2103,Sunshine,1999,Drama, History, Romance,Ralph Fiennes, Rosemary Harris, Rachel Weisz,István Szabó,,István Szabó, István Szabó,Alliance Atlantis Communications,"Germany, Austria, Canada, Hungary, France, UK, USA","English, French",181
2109,Grease 2,1982,Comedy, Drama, Musical,Maxwell Caulfield, Michelle Pfeiffer, Lorna Luft,Patricia Birch,,Ken Finkleman, Jim Jacobs,Paramount Pictures,USA,English,115
2119,Praise,1998,Drama,,,Peter Fenton, Sacha Horler, Marta Dusseldorp,John Curran,,Andrew McGahan, Andrew McGahan,Emcee Films,Australia,English,98
2125,Devil Girl from Mars,1954,Horror, Sci-Fi,,Hugh McDermott, Hazel Court, Peter Reynolds,David MacDonald,,John C. Mather, James Eastwood,Danziger Productions Ltd.,UK,English,77
2131,Sex Is Comedy,2002,Comedy, Drama, Romance,Anne Parillaud, Grégoire Colin, Roxane Mesquida,Catherine Breillat,,Catherine Breillat,,Arte France Cinéma,"France, Portugal","French, Portuguese",92
2149,Buffalo '66,1998,Comedy, Drama, Romance,Vincent Gallo, Christina Ricci, Ben Gazzara,Vincent Gallo,,Vincent Gallo, Vincent Gallo,Cinépix Film Properties (CFP),"USA, Canada",English,110
2154,Absolute Beginners,1986,Drama, Musical, Romance,Patsy Kensit, Eddie O'Connell, David Bowie,Julien Temple,,Colin MacInnes, Michael Hamlyn,Goldcrest Films International,UK,English,108
2155,Tempo,2003,Romance, Crime, Thriller,Melanie Griffith, Rachael Leigh Cook, Hugh Dancy,Eric Styles,,L.M. Kit Carson, Jeremy Lipp,Chesler/Perlmutter Productions,"Canada, France, Luxembourg, UK",English,83
2163,Mystery Men,1999,Action, Comedy, Fantasy,Hank Azaria, Janeane Garofalo, William H. Macy,Kinka Usher,,Neil Cuthbert, Bob Burden,Universal Pictures,USA,English,121
2180,Rogue Trader,1999,Crime, Drama, History,Cristian Solimeno, Ewan McGregor, Lorna Pegler,James Dearden,,James Dearden, Nick Leeson,Granada Film Productions,UK,English,101
2183,Space Is the Place,1974,Sci-Fi, Music,,Barbara Deloney, Sun Ra, Raymond Johnson,John Coney,,Joshua Smith, Sun Ra,North American Star System,USA,English,85
2186,Bad Boys,1995,Action, Comedy, Crime,Lisa Boyle, Michael Taliferro, Emmanuel Xuereb,Michael Bay,,George Gallo, Michael Barrie,Don Simpson/Jerry Bruckheimer Films,USA,English,119
2217,Buffalo Soldiers,2001,Comedy, Crime, Drama,Joaquin Phoenix, Ed Harris, Scott Glenn,Gregor Jordan,,Robert O'Connor, Gregor Jordan,FilmFour,"UK, Germany","English, Turkish",98
2227,Suite 16,1994,Drama, Thriller,,Pete Postlethwaite, Antonie Kamerling, Géraldine Pailhas,Dominique Deruddere,,Charlie Higson, Lise Mayer,Corsan,"UK, Belgium, Netherlands","Dutch, English",106
2229,Heartbreak Hotel,1988,Comedy, Musical, Romance,David Keith, Tuesday Weld, Charlie Schlatter,Chris Columbus,,Chris Columbus,,Silver Screen Partners III,USA,English,97
2235,Undertow,2004,Drama, Thriller,,Jamie Bell, Kristen Stewart, Robert Longstreet,David Gordon Green,,Lingard Jervey, Joe Conway,United Artists,USA,English,108
2243,Alaska,1996,Adventure, Family,,Thora Birch, Vincent Kartheiser, Dirk Benedict,Fraser C. Heston,,Andy Burg, Scott Myers,Castle Rock Entertainment,USA,English,109
2270,Musafir,2004,Action, Crime, Drama,Anil Kapoor, Sameera Reddy, Aditya Pancholi,Sanjay Gupta,,Sanjay Gupta, Sameer Malhotra,White Feather Films,India,Hindi,151
2302,Clockers,1995,Crime, Drama, Mystery,Harvey Keitel, John Turturro, Delroy Lindo,Spike Lee,,Richard Price, Richard Price,Universal Pictures,USA,English,128
2318,Moving Target,1996,Action, Thriller, Drama,Michael Dudikoff, Ardon Bess, Michelle Johnson,Damian Lee,,Kevin McCarthy, Mark Sevi,Moving Target Film Productions Ltd.,"Canada, USA",English,106
2330,Godmother,1999,Crime, Drama, Thriller,Shabana Azmi, Milind Gunaji, Nirmal Pandey,Vinay Shukla,,Vinay Shukla, Vinay Shukla,Gramco Films,India,Hindi,150
2331,Bent,1997,Drama, History, Romance,Mick Jagger, Clive Owen, Brian Webber,Sean Mathias,,Martin Sherman, Martin Sherman,Channel Four Films,"UK, Japan",English,105
